Date,Video ID,Title,Channel,Talents,Published,View Count,Is Cover,Thumbnail
31/01/2022,A4rwGGrBVrg,【ON STAGE!収録】ぐるぐる・ラブストーリー(Short ver.)MV【ときのそらオリジナル楽曲】,SoraCh. ときのそらチャンネル,そら,20/08/2020,135263,original,https://i.ytimg.com/vi/A4rwGGrBVrg/default.jpg
31/01/2022,gZL4-f3jRoE,Ahoy!! 我ら宝鐘海賊団☆,宝鐘マリン - Topic,マリン,20/08/2020,16839257,original,https://i.ytimg.com/vi/gZL4-f3jRoE/default.jpg
31/01/2022,jtMq-Vra7dY,【MAD】ラミィのうた【#桃鈴ねね】,Nene Ch.桃鈴ねね,ねね,18/08/2020,243959,original,https://i.ytimg.com/vi/jtMq-Vra7dY/default.jpg
31/01/2022,axZ9LYMvrPo,【歌ってみた】MOON PRIDE / ももいろクローバーZ【朝ノ瑠璃×戌亥とこ×白上フブキ×樋口楓×宝鐘マリン】美少女戦士セーラームーンCrystal OPテーマ / SailorMoon,朝ノ姉妹ぷろじぇくと,フブキ マリン,17/08/2020,2240358,cover,https://i.ytimg.com/vi/axZ9LYMvrPo/default.jpg
31/01/2022,6aaHNvAca1k,Watame-lon head rap 🍉 (long ver.)【角巻わため/ホロライブ４期生】,Watame Ch. 角巻わため,わため,17/08/2020,405529,original,https://i.ytimg.com/vi/6aaHNvAca1k/default.jpg
31/01/2022,IixAr5W3TIc,【おちゃめ機能】ほろふぁいぶが吹っ切れた【5人で歌ってみた】,Lamy Ch. 雪花ラミィ,アロエ ねね ぼたん ポルカ,16/08/2020,1872383,cover,https://i.ytimg.com/vi/IixAr5W3TIc/default.jpg
31/01/2022,d0oDMXWMs8o,HOLOGRAM CIRCUS - 尾丸ポルカ (short ver.),Polka Ch. 尾丸ポルカ,ポルカ,16/08/2020,1208341,original,https://i.ytimg.com/vi/d0oDMXWMs8o/default.jpg
31/01/2022,m_a4CcA_oi4,【歌ってみた】Fire◎Flower covered by HOLOSTARS【律可/イヅル/アステル/シエン】,Shien Ch.影山シエン,イヅル 律可 アステル シエン,16/08/2020,255426,cover,https://i.ytimg.com/vi/m_a4CcA_oi4/default.jpg
31/01/2022,OsUybM5cJUc,【Cover】テレキャスタービーボーイ / 奏手イヅル(Kanade Izuru),Izuru Ch. 奏手イヅル,イヅル,16/08/2020,232114,cover,https://i.ytimg.com/vi/OsUybM5cJUc/default.jpg
31/01/2022,JSOXoNVTy0g,【歌ってみた】好き！雪！本気マジック,Lamy Ch. 雪花ラミィ,,15/08/2020,500190,cover,https://i.ytimg.com/vi/JSOXoNVTy0g/default.jpg
31/01/2022,UPH6rlRDPHk,【4K】気まぐれメルシィ-coverd by百鬼あやめ×カグラナナ【full dance ver】,カグラナナchannel／ななかぐら,メル あやめ,14/08/2020,1570763,cover,https://i.ytimg.com/vi/UPH6rlRDPHk/default.jpg
31/01/2022,q4O-JlmrdQA,ホロライブ言えるかな？／角巻わため【オリジナル曲】,Watame Ch. 角巻わため,わため,10/8/2020,2206398,original,https://i.ytimg.com/vi/q4O-JlmrdQA/default.jpg
31/01/2022,UXUn_ZqeM4Q,【２周年記念】ワンルームシュガーライフ／湊あくあ【歌ってみた】,Aqua Ch. 湊あくあ,あくあ,9/8/2020,2177978,cover,https://i.ytimg.com/vi/UXUn_ZqeM4Q/default.jpg
31/01/2022,7h7NuUAd7yg,【ロボ子さん】アザミナ/VTuberオリジナル楽曲アルバム第3弾「VirtuaREAL.02」,Roboco Ch. - ロボ子,,4/8/2020,69097,original,https://i.ytimg.com/vi/7h7NuUAd7yg/default.jpg
31/01/2022,ZYakJuCAAeE,ミルクと果実のうた/Music Video【電脳少女シロ/白上フブキ/アキローゼンタール/神楽すず/燦鳥ノム】【ミルクと果実シスターズ】,燦鳥ノム - SUNTORY NOMU -,フブキ アキ,31/07/2020,247928,original,https://i.ytimg.com/vi/ZYakJuCAAeE/default.jpg
31/01/2022,Wy235rMaOnc,【AZKi 5th LIVE】青い夢【#開拓者全滅】,AZKi Channel,AZKi,31/07/2020,86528,original,https://i.ytimg.com/vi/Wy235rMaOnc/default.jpg
31/01/2022,e7VK3pne8N4,【original】Ahoy!! 我ら宝鐘海賊団☆【ホロライブ/宝鐘マリン】,Marine Ch. 宝鐘マリン,マリン,30/07/2020,13179880,original,https://i.ytimg.com/vi/e7VK3pne8N4/default.jpg
31/01/2022,88UYLWDjomE,アザミナ,Robokosan - Topic,,30/07/2020,290940,original,https://i.ytimg.com/vi/88UYLWDjomE/default.jpg
31/01/2022,5yDNEmcKQFY,D/Zeal「餞の鳥」 / ときのそら × 星街すいせい(Cover),Suisei Channel,そら すいせい,30/07/2020,1965745,cover,https://i.ytimg.com/vi/5yDNEmcKQFY/default.jpg
31/01/2022,4X-eZH87BTw,夜に駆ける / Covered by 紫咲シオン【YOASOBI】,Shion Ch. 紫咲シオン,シオン,29/07/2020,5276041,cover,https://i.ytimg.com/vi/4X-eZH87BTw/default.jpg
31/01/2022,3UV8OZj2olg,-ERROR/常闇トワ(cover),Towa Ch. 常闇トワ,トワ,26/07/2020,7915757,cover,https://i.ytimg.com/vi/3UV8OZj2olg/default.jpg
31/01/2022,ZRwvRUjk1Qs,【元気いっぱいに】そばかす(cover)【歌ってみた/ときのそら】,SoraCh. ときのそらチャンネル,そら,25/07/2020,702421,cover,https://i.ytimg.com/vi/ZRwvRUjk1Qs/default.jpg
31/01/2022,LPpDDSajl1M,ヤングドーナツのうた / #夏色吹雪 cover,Matsuri Channel 夏色まつり,フブキ まつり,22/07/2020,189116,cover,https://i.ytimg.com/vi/LPpDDSajl1M/default.jpg
31/01/2022,s3R9c8LQWMk,気まぐれメルシィ／百鬼あやめ×カグラナナ【歌ってみた】,カグラナナchannel／ななかぐら,メル あやめ,18/07/2020,818051,cover,https://i.ytimg.com/vi/s3R9c8LQWMk/default.jpg
31/01/2022,Kn066hDKjx4,Shiny Smily Story,hololive IDOL PROJECT - Topic,,17/07/2020,2099402,original,https://i.ytimg.com/vi/Kn066hDKjx4/default.jpg
31/01/2022,vE4L1IWLeag,キラメキライダー☆,hololive IDOL PROJECT - Topic,キラ,17/07/2020,1744258,original,https://i.ytimg.com/vi/vE4L1IWLeag/default.jpg
31/01/2022,g1LVzoAxiKk,夢見る空へ,hololive IDOL PROJECT - Topic,,17/07/2020,871464,original,https://i.ytimg.com/vi/g1LVzoAxiKk/default.jpg
31/01/2022,REDsLGiscdo,シャルイース,アキ・ローゼンタール - Topic,ルイ,17/07/2020,182075,original,https://i.ytimg.com/vi/REDsLGiscdo/default.jpg
31/01/2022,a9EZ2KFTbYM,【朝ノ瑠璃×星街すいせい】アライブファクター／如月千早(今井麻美)＆最上静香(田所あずさ)【アイドルマスター ミリオンライブ！ 蒼の系譜】,朝ノ姉妹ぷろじぇくと,すいせい,17/07/2020,1490497,original,https://i.ytimg.com/vi/a9EZ2KFTbYM/default.jpg
31/01/2022,Q4-h-IdOqLs,太陽が似合うよ / Taiyou ga Niau yo | Airani Iofifteen Cover 「歌ってみた」,Airani Iofifteen Channel hololive-ID,Iofi,15/07/2020,125725,cover,https://i.ytimg.com/vi/Q4-h-IdOqLs/default.jpg
31/01/2022,saizawXi4i0,ハロハロナリヤンス音頭 / 戌神ころね(cover),Korone Ch. 戌神ころね,ころね,12/7/2020,791087,cover,https://i.ytimg.com/vi/saizawXi4i0/default.jpg
31/01/2022,P8OjkcLzYCM,愛昧ショコラーテ／角巻わため【original】,Watame Ch. 角巻わため,わため,12/7/2020,1939923,original,https://i.ytimg.com/vi/P8OjkcLzYCM/default.jpg
31/01/2022,59NCxc_iXGE,【歌ってみた】ヒロイン育成計画【Covered by 岸堂天真/ホロスターズ】,Temma Ch. 岸堂天真,天真,12/7/2020,120553,cover,https://i.ytimg.com/vi/59NCxc_iXGE/default.jpg
31/01/2022,cmT3Z2TQkEU,【Cover】ユニバース【奏手イヅル/花咲みやび】,Miyabi Ch. 花咲みやび,みやび イヅル,11/7/2020,186741,cover,https://i.ytimg.com/vi/cmT3Z2TQkEU/default.jpg
31/01/2022,Ro-7kxRHCdg,【オリジナルソング】青い夢 / AZKi【でも、逃げないよ。夢だから】,AZKi Channel,AZKi,10/7/2020,88932,original,https://i.ytimg.com/vi/Ro-7kxRHCdg/default.jpg
31/01/2022,Ur0K2WA67jw,【5人で】Alice in N.Y.【歌ってみた/ホロALICE】,SoraCh. ときのそらチャンネル,そら すいせい マリン フレア かなた,7/7/2020,7157865,cover,https://i.ytimg.com/vi/Ur0K2WA67jw/default.jpg
31/01/2022,c25iBKPN6w4,ボッカデラベリタ/ covered by ロボ子さん,Roboco Ch. - ロボ子,キラ,7/7/2020,725619,cover,https://i.ytimg.com/vi/c25iBKPN6w4/default.jpg
31/01/2022,N_1xVr7wp6Q,【Original MemeSong】KSZK song【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,29/06/2020,99599,original,https://i.ytimg.com/vi/N_1xVr7wp6Q/default.jpg
31/01/2022,Ii7rtNaGlls,【3DMV】シャルイース /Aki Rosenthal【ホロライブ|民族調オリジナル】,アキロゼCh。Vtuber/ホロライブ所属,ルイ,29/06/2020,1090604,original,https://i.ytimg.com/vi/Ii7rtNaGlls/default.jpg
31/01/2022,VI1ZWkQadTc,あゝオオサカdreamin'night / どついたれ本舗【Covered by 夕刻ロベル・岸堂天真・アステル】,Roberu Ch. 夕刻ロベル,アステル 天真 ロベル,29/06/2020,903501,cover,https://i.ytimg.com/vi/VI1ZWkQadTc/default.jpg
31/01/2022,uf9YfzyLG2Q,Ochame Kinou - hololive Indonesia (Cover),hololive Indonesia,Risu Moona Iofi,29/06/2020,1008892,cover,https://i.ytimg.com/vi/uf9YfzyLG2Q/default.jpg
31/01/2022,HkMXq08WlJo,シャンパーニュ・デイ / 星街すいせい(cover),Suisei Channel,すいせい,28/06/2020,951350,cover,https://i.ytimg.com/vi/HkMXq08WlJo/default.jpg
31/01/2022,NK6Elz5MrqQ,Re:Hello world / 律可【オリジナルMV】,Rikka ch.律可,律可,28/06/2020,436519,original,https://i.ytimg.com/vi/NK6Elz5MrqQ/default.jpg
31/01/2022,ZQ3gmQzpvBM,黒い羊/常闇トワ(cover),Towa Ch. 常闇トワ,トワ,28/06/2020,1394878,cover,https://i.ytimg.com/vi/ZQ3gmQzpvBM/default.jpg
31/01/2022,MZm_Xy2zJq8,「ぼくの夢、メチャクソ無限湧き」ARuFa / 夏色まつりcover,Matsuri Channel 夏色まつり,まつり,27/06/2020,408510,cover,https://i.ytimg.com/vi/MZm_Xy2zJq8/default.jpg
31/01/2022,t-Y-UnC2HQo,【うたみた】恋の魔法【ホロライブ/大空スバル】,Subaru Ch. 大空スバル,スバル,26/06/2020,3764786,original,https://i.ytimg.com/vi/t-Y-UnC2HQo/default.jpg
31/01/2022,-Kvn8qpMUdQ,【Cover】虹を待つ人 / 奏手イヅル(Kanade Izuru),Izuru Ch. 奏手イヅル,イヅル,22/06/2020,110248,cover,https://i.ytimg.com/vi/-Kvn8qpMUdQ/default.jpg
31/01/2022,llv_1-WEQGg,君と眺める夏の花 / 夏色まつり【オリジナル曲】,Matsuri Channel 夏色まつり,まつり,20/06/2020,695559,original,https://i.ytimg.com/vi/llv_1-WEQGg/default.jpg
31/01/2022,wzygAKsIqk0,【オリジナルソング】Take me to Heaven / AZKi【連れて行って、あのメロディへ】,AZKi Channel,AZKi,15/06/2020,169655,original,https://i.ytimg.com/vi/wzygAKsIqk0/default.jpg
31/01/2022,n8Z7mUOGEAE,【みんなにありがとう🔥】愛言葉Ⅲ／不知火フレア cover【歌ってみた】,Flare Ch. 不知火フレア,フレア,14/06/2020,825977,cover,https://i.ytimg.com/vi/n8Z7mUOGEAE/default.jpg
31/01/2022,R_gGlLTA3VM,StaRt/Mrs. GREEN APPLE：白上フブキ(1Chorus),フブキCh。白上フブキ,フブキ,14/06/2020,3216105,original,https://i.ytimg.com/vi/R_gGlLTA3VM/default.jpg
31/01/2022,9XYweRCPbA8,弾き語り 香水/瑛人 １chorus.ver『covered by 律可』,Rikka ch.律可,律可,14/06/2020,29203,cover,https://i.ytimg.com/vi/9XYweRCPbA8/default.jpg
31/01/2022,phGUYXm1e_I,Colorful World  / 夏色まつりcover ( 1cho.ver ),Matsuri Channel 夏色まつり,まつり,13/06/2020,212595,cover,https://i.ytimg.com/vi/phGUYXm1e_I/default.jpg
31/01/2022,AlUOv6fSGV0,【ぬんぬんと覚える】青空のシンフォニー【コール練習動画※ShortVersion】,SoraCh. ときのそらチャンネル,そら,12/6/2020,31159,original,https://i.ytimg.com/vi/AlUOv6fSGV0/default.jpg
31/01/2022,a67XEIAJopM,【1周年記念】私、アイドル宣言/花咲みやび【歌ってみた】,Miyabi Ch. 花咲みやび,みやび,8/6/2020,73415,cover,https://i.ytimg.com/vi/a67XEIAJopM/default.jpg
31/01/2022,W0_iSvXdM6c,Synchronicity III: Requiem of the Endless World || Aoi Sora × @Moona Hoshinova hololive-ID,Aoi Sora Channel,Moona,8/6/2020,157220,original,https://i.ytimg.com/vi/W0_iSvXdM6c/default.jpg
31/01/2022,-BI2YFYWnjc,【1人2役】獣ゆく細道／天音かなた(Cover),Kanata Ch. 天音かなた,かなた,7/6/2020,1035610,cover,https://i.ytimg.com/vi/-BI2YFYWnjc/default.jpg
31/01/2022,pkGvRvyEItM,『RED HEART』1stオリジナルソング-宣伝MV-,HAACHAMA Ch 赤井はあと,,6/6/2020,388786,original,https://i.ytimg.com/vi/pkGvRvyEItM/default.jpg
31/01/2022,aOMWaZb0VRo,【COVER】Again / Beverly【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,4/6/2020,257067,cover,https://i.ytimg.com/vi/aOMWaZb0VRo/default.jpg
31/01/2022,VXTZN-06nzo,【1周年記念】Blessing / halyosy covered by HOLOSTARS【歌ってみた】,holostars ホロスターズ - VTuber Group,みやび イヅル アルランディス 律可 キラ アステル 天真 ロベル シエン オウガ,3/6/2020,1347713,cover,https://i.ytimg.com/vi/VXTZN-06nzo/default.jpg
31/01/2022,Ugnw2bDLLFs,【MMD】ECHO【赤井はあと】,Ƹ̵̡Ӝ̵̨̄Ʒ,はあと,2/6/2020,45913,original,https://i.ytimg.com/vi/Ugnw2bDLLFs/default.jpg
31/01/2022,fad_0eQIlVo,【オリジナルソング】Intersection / AZKi【Can't stop love with you】,AZKi Channel,AZKi,31/05/2020,221405,original,https://i.ytimg.com/vi/fad_0eQIlVo/default.jpg
31/01/2022,PeuIvDUBCw8,ライラック / 美波 covered by 律可【#V歌リレー】,Rikka ch.律可,律可,30/05/2020,65109,cover,https://i.ytimg.com/vi/PeuIvDUBCw8/default.jpg
31/01/2022,-wNSFmqhQsU,【ゾンビランドサガ】フランシュシュ「佐賀事変」/ 星街すいせい with ホロライブファンタジー(Cover),Suisei Channel,すいせい,27/05/2020,15726714,cover,https://i.ytimg.com/vi/-wNSFmqhQsU/default.jpg
31/01/2022,uc7I72C1giU,【誕生日に】バーモント・キッス/相対性理論 (K's Remix) - feat. ロボ子さん【歌ってみた】,Roboco Ch. - ロボ子,,23/05/2020,304925,cover,https://i.ytimg.com/vi/uc7I72C1giU/default.jpg
31/01/2022,B5MvnVOfaBc,【感情】人間だった 歌ってみた AZKi【I Was Human】,AZKi Channel,AZKi,20/05/2020,90444,cover,https://i.ytimg.com/vi/B5MvnVOfaBc/default.jpg
31/01/2022,aqRIPFT-EUw,【何度でも開拓するよ】Creating world 2020ver. / AZKi【みんなと一緒に】,AZKi Channel,AZKi,16/05/2020,53679,original,https://i.ytimg.com/vi/aqRIPFT-EUw/default.jpg
31/01/2022,Z-q5aJm0UJE,DADDY ! DADDY ! DO !  / 鈴木雅之 feat. 鈴木愛理  (Covered by 律可&夏色まつり),Rikka ch.律可,まつり 律可,15/05/2020,2138535,cover,https://i.ytimg.com/vi/Z-q5aJm0UJE/default.jpg
31/01/2022,APQZKmC11mc,青空のシンフォニー~short Ver.~【ときのそら初の作詞作曲】,SoraCh. ときのそらチャンネル,そら,15/05/2020,119027,original,https://i.ytimg.com/vi/APQZKmC11mc/default.jpg
31/01/2022,jaf_SBcDhFU,Alien Alien / エイリアンエイリアン Cover by Airani Iofifteen / イオフィ,Airani Iofifteen Channel hololive-ID,Iofi,15/05/2020,637193,cover,https://i.ytimg.com/vi/jaf_SBcDhFU/default.jpg
31/01/2022,ETckHHfH7EI,社畜の歌/original song ロボ子さんfeat.K's,Roboco Ch. - ロボ子,,9/5/2020,101325,original,https://i.ytimg.com/vi/ETckHHfH7EI/default.jpg
31/01/2022,4-wpqxD7Az8,【Cover Sing】Coca Cola【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,8/5/2020,375033,cover,https://i.ytimg.com/vi/4-wpqxD7Az8/default.jpg
31/01/2022,ZGry7EWVqqo,【#HOLAURENT】ロメオ/ホムラ＆フブキWithわためぇ,フブキCh。白上フブキ,フブキ わため,7/5/2020,150681,original,https://i.ytimg.com/vi/ZGry7EWVqqo/default.jpg
31/01/2022,TSZ9RlU6EXk,点描の唄 / Mrs. GREEN APPLE feat.井上苑子  covered by 律可×ロボ子さん,Roboco Ch. - ロボ子,律可,4/5/2020,235538,cover,https://i.ytimg.com/vi/TSZ9RlU6EXk/default.jpg
31/01/2022,fSVFZGj0k_M,【歌ってみた】ピザ パスタ ピザ のうた【フブちゃん&アルランディス/ #ピザコーン】,フブキCh。白上フブキ,アルランディス,2/5/2020,410740,cover,https://i.ytimg.com/vi/fSVFZGj0k_M/default.jpg
31/01/2022,qX2jldUiaQM,【MMD】ワールドイズマイン【赤井はあと】,Ƹ̵̡Ӝ̵̨̄Ʒ,はあと,1/5/2020,64380,original,https://i.ytimg.com/vi/qX2jldUiaQM/default.jpg
31/01/2022,TnQgSAaGhVc,【オリジナルソング】猫ならばいける / AZKi【にゃにゃにゃにゃ】,AZKi Channel,AZKi,30/04/2020,101965,original,https://i.ytimg.com/vi/TnQgSAaGhVc/default.jpg
31/01/2022,2I3oQIF6UaU,バブルラブ／角巻わため(Cover),Watame Ch. 角巻わため,わため,26/04/2020,1246023,cover,https://i.ytimg.com/vi/2I3oQIF6UaU/default.jpg
31/01/2022,7Rh61nlWVyo,歌｜カントリーロード /K’s piano arrange ver｜ロボ子さん,Roboco Ch. - ロボ子,,26/04/2020,49562,original,https://i.ytimg.com/vi/7Rh61nlWVyo/default.jpg
31/01/2022,MRfcZ4teUeE,【チヤホヤして！！】ヒロイン育成計画 歌ってみた AZKi【HoneyWorks】,AZKi Channel,AZKi,22/04/2020,56642,cover,https://i.ytimg.com/vi/MRfcZ4teUeE/default.jpg
31/01/2022,1KyLE_Ejf-U,Preserved Roses / T.M.Revolution×水樹奈々(Covered by 夏色まつり&律可),Matsuri Channel 夏色まつり,まつり 律可,18/04/2020,1871876,cover,https://i.ytimg.com/vi/1KyLE_Ejf-U/default.jpg
31/01/2022,tGXZNHNhI0I,馬と鹿 - 米津玄師／天音かなた(Cover),Kanata Ch. 天音かなた,かなた,18/04/2020,6262034,cover,https://i.ytimg.com/vi/tGXZNHNhI0I/default.jpg
31/01/2022,yT2h4nrfMME,【オリジナルソング】光 / AZKi 【2020.4.15リリース】,AZKi Channel,AZKi,15/04/2020,92625,original,https://i.ytimg.com/vi/yT2h4nrfMME/default.jpg
31/01/2022,DdjHAqUGPCI,【Cover】桜ノ雨 / RIZnote【奏手イヅル/律可】,Rikka ch.律可,イヅル 律可,10/4/2020,245143,cover,https://i.ytimg.com/vi/DdjHAqUGPCI/default.jpg
31/01/2022,kP08-jP1-7Y,乙女解剖 / 猫又おかゆ(cover),Okayu Ch. 猫又おかゆ,おかゆ,6/4/2020,4984067,cover,https://i.ytimg.com/vi/kP08-jP1-7Y/default.jpg
31/01/2022,9kQ2GtvDV3s,【おちゃめ機能】ホロライブが吹っ切れた【24人で歌ってみた】,hololive ホロライブ - VTuber Group,そら すいせい みこ AZKi メル フブキ はあと まつり アキ ミオ ころね おかゆ あくあ ちょこ シオン スバル あやめ ぺこら ノエル マリン るしあ フレア ココ かなた トワ わため,6/4/2020,33745022,cover,https://i.ytimg.com/vi/9kQ2GtvDV3s/default.jpg
31/01/2022,B0xrie_yK-Y,【歌ってみた】神のまにまに 【アステル/奏手イヅル】,astel ch.アステル,イヅル アステル,4/4/2020,469774,cover,https://i.ytimg.com/vi/B0xrie_yK-Y/default.jpg
31/01/2022,AAr2lHZLNyU,ディスコミュ星人/兎田ぺこら(cover),Pekora Ch. 兎田ぺこら,ぺこら,4/4/2020,14958275,cover,https://i.ytimg.com/vi/AAr2lHZLNyU/default.jpg
31/01/2022,2D0B3wTjE20,brilliant/常闇トワ(cover),Towa Ch. 常闇トワ,トワ,3/4/2020,2241865,cover,https://i.ytimg.com/vi/2D0B3wTjE20/default.jpg
31/01/2022,G9VbKTpaff0,🌟吸血鬼が「気まぐれロマンティック」歌ってみた【ホロライブ/夜空メル】,Mel Channel 夜空メルチャンネル,メル,2/4/2020,318265,cover,https://i.ytimg.com/vi/G9VbKTpaff0/default.jpg
31/01/2022,MiuFIzr8bR0,【一周年記念】ヒャダインのじょーじょーゆーじょー / おかころ【歌ってみた】,Korone Ch. 戌神ころね,ころね おかゆ,1/4/2020,5884525,cover,https://i.ytimg.com/vi/MiuFIzr8bR0/default.jpg
31/01/2022,7-1gMaBC3Xw,【エイプリルシープ】曇天羊【角巻わため/ホロライブ４期生】,Watame Ch. 角巻わため,わため,1/4/2020,160958,original,https://i.ytimg.com/vi/7-1gMaBC3Xw/default.jpg
31/01/2022,zcc_O2UtZBI,【オリジナルソング】Eternity Bright / AZKi 【2020.3.31リリース】,AZKi Channel,AZKi,31/03/2020,120021,original,https://i.ytimg.com/vi/zcc_O2UtZBI/default.jpg
31/01/2022,ix3WUx25xII,【ホロライブ】魔界組5人で「Crazy ∞ nighT」歌ってみた☆,Mel Channel 夜空メルチャンネル,メル ちょこ シオン あやめ るしあ,30/03/2020,521911,cover,https://i.ytimg.com/vi/ix3WUx25xII/default.jpg
31/01/2022,X_zmIdP3jbg,【Cover】unravel / 奏手イヅル,Izuru Ch. 奏手イヅル,イヅル,30/03/2020,274451,cover,https://i.ytimg.com/vi/X_zmIdP3jbg/default.jpg
31/01/2022,NO66dNMwmbU,白日 / King Gnu (covered by 紫咲シオン)【歌ってみた/4K】,Shion Ch. 紫咲シオン,シオン,29/03/2020,2624436,cover,https://i.ytimg.com/vi/NO66dNMwmbU/default.jpg
31/01/2022,z94HX5JtfA4,【オリジナル】最近視線を感じます【赤井はあと先輩＆角巻わため/ホロライブ】,Watame Ch. 角巻わため,はあと わため,28/03/2020,166946,original,https://i.ytimg.com/vi/z94HX5JtfA4/default.jpg
